1.400000 	 0.703893 	 0.381375 	 0.113340 	 0.023411 	 0.003716 	 0.000480 
1.410000 	 0.700071 	 0.382955 	 0.114727 	 0.023879 	 0.003819 	 0.000496 
1.420000 	 0.696234 	 0.384513 	 0.116117 	 0.024351 	 0.003923 	 0.000514 
1.430000 	 0.692381 	 0.386048 	 0.117511 	 0.024829 	 0.004030 	 0.000532 
1.440000 	 0.688513 	 0.387562 	 0.118908 	 0.025312 	 0.004138 	 0.000550 
1.450000 	 0.684630 	 0.389053 	 0.120308 	 0.025801 	 0.004248 	 0.000568 
1.460000 	 0.680732 	 0.390522 	 0.121711 	 0.026295 	 0.004361 	 0.000588 
1.470000 	 0.676819 	 0.391968 	 0.123116 	 0.026794 	 0.004476 	 0.000607 
1.480000 	 0.672892 	 0.393392 	 0.124525 	 0.027299 	 0.004592 	 0.000628 
1.490000 	 0.668952 	 0.394794 	 0.125936 	 0.027809 	 0.004711 	 0.000648 
1.500000 	 0.664997 	 0.396173 	 0.127349 	 0.028325 	 0.004832 	 0.000670 
1.510000 	 0.661028 	 0.397529 	 0.128765 	 0.028845 	 0.004956 	 0.000691 
1.520000 	 0.657046 	 0.398863 	 0.130183 	 0.029372 	 0.005081 	 0.000714 
1.530000 	 0.653051 	 0.400174 	 0.131604 	 0.029903 	 0.005209 	 0.000737 
1.540000 	 0.649043 	 0.401462 	 0.133026 	 0.030440 	 0.005339 	 0.000760 
1.550000 	 0.645022 	 0.402727 	 0.134450 	 0.030982 	 0.005471 	 0.000784 
1.560000 	 0.640988 	 0.403969 	 0.135876 	 0.031530 	 0.005605 	 0.000809 
1.570000 	 0.636942 	 0.405189 	 0.137303 	 0.032083 	 0.005742 	 0.000834 
1.580000 	 0.632885 	 0.406385 	 0.138732 	 0.032641 	 0.005881 	 0.000860 
1.590000 	 0.628815 	 0.407558 	 0.140163 	 0.033205 	 0.006023 	 0.000886 
1.600000 	 0.624734 	 0.408708 	 0.141594 	 0.033774 	 0.006167 	 0.000914 
1.610000 	 0.620641 	 0.409835 	 0.143027 	 0.034348 	 0.006313 	 0.000941 
1.620000 	 0.616537 	 0.410939 	 0.144461 	 0.034928 	 0.006462 	 0.000970 
1.630000 	 0.612422 	 0.412019 	 0.145895 	 0.035513 	 0.006613 	 0.000999 
1.640000 	 0.608297 	 0.413076 	 0.147331 	 0.036103 	 0.006766 	 0.001028 
1.650000 	 0.604161 	 0.414110 	 0.148767 	 0.036698 	 0.006922 	 0.001059 
1.660000 	 0.600014 	 0.415120 	 0.150203 	 0.037299 	 0.007081 	 0.001090 
1.670000 	 0.595858 	 0.416107 	 0.151640 	 0.037905 	 0.007242 	 0.001122 
1.680000 	 0.591692 	 0.417071 	 0.153077 	 0.038516 	 0.007405 	 0.001154 
1.690000 	 0.587517 	 0.418011 	 0.154514 	 0.039132 	 0.007571 	 0.001187 
1.700000 	 0.583332 	 0.418927 	 0.155952 	 0.039754 	 0.007740 	 0.001221 
