0 	 0.000000 	 4.399998 	 -0.342247 
0 	 0.000000 	 4.499998 	 -0.320527 
0 	 0.000000 	 4.599998 	 -0.296140 
0 	 0.000000 	 4.699998 	 -0.269333 
0 	 0.000000 	 4.799998 	 -0.240429 
0 	 0.000000 	 4.899998 	 -0.209743 
0 	 0.000000 	 4.999998 	 -0.177604 
0 	 0.000000 	 5.099998 	 -0.144335 
0 	 0.000000 	 5.199997 	 -0.110290 
0 	 0.000000 	 5.299997 	 -0.075803 
0 	 0.000000 	 5.399997 	 -0.041209 
0 	 0.000000 	 5.499997 	 -0.006845 
0 	 0.000000 	 5.599997 	 0.026970 
0 	 0.000000 	 5.699997 	 0.059919 
0 	 0.000000 	 5.799997 	 0.091701 
0 	 0.000000 	 5.899997 	 0.122032 
0 	 0.000000 	 5.999997 	 0.150643 
0 	 0.000000 	 6.099997 	 0.177289 
0 	 0.000000 	 6.199996 	 0.201744 
0 	 0.000000 	 6.299996 	 0.223807 
0 	 0.000000 	 6.399996 	 0.243304 
0 	 0.000000 	 6.499996 	 0.260085 
0 	 0.000000 	 6.599996 	 0.274034 
0 	 0.000000 	 6.699996 	 0.285048 
0 	 0.000000 	 6.799996 	 0.293098 
0 	 0.000000 	 6.899996 	 0.298107 
0 	 0.000000 	 6.999996 	 0.300083 
0 	 0.000000 	 7.099996 	 0.299056 
0 	 0.000000 	 7.199996 	 0.295079 
0 	 0.000000 	 7.299995 	 0.288228 
0 	 0.000000 	 7.399995 	 0.278610 
0 	 0.000000 	 7.499995 	 0.266363 
0 	 0.000000 	 7.599995 	 0.251602 
0 	 0.000000 	 7.699995 	 0.234555 
0 	 0.000000 	 7.799995 	 0.215406 
0 	 0.000000 	 7.899995 	 0.194356 
0 	 0.000000 	 7.999995 	 0.171642 
0 	 0.000000 	 8.099995 	 0.147521 
0 	 0.000000 	 8.199995 	 0.122210 
0 	 0.000000 	 8.299995 	 0.096006 
0 	 0.000000 	 8.399996 	 0.069163 
0 	 0.000000 	 8.499996 	 0.041937 
0 	 0.000000 	 8.599997 	 0.014624 
0 	 0.000000 	 8.699997 	 -0.012511 
0 	 0.000000 	 8.799997 	 -0.039242 
0 	 0.000000 	 8.899998 	 -0.065261 
0 	 0.000000 	 8.999998 	 -0.090332 
0 	 0.000000 	 9.099998 	 -0.114234 
0 	 0.000000 	 9.199999 	 -0.136761 
0 	 0.000000 	 9.299999 	 -0.157650 
0 	 0.000000 	 9.400000 	 -0.176779 
0 	 0.000000 	 9.500000 	 -0.193935 
0 	 0.000000 	 9.600000 	 -0.209010 
0 	 0.000000 	 9.700001 	 -0.221822 
0 	 0.000000 	 9.800001 	 -0.232293 
0 	 0.000000 	 9.900002 	 -0.240331 
1 	 0.000000 	 0.000000 	 0.000000 
1 	 0.000000 	 0.100000 	 0.049938 
1 	 0.000000 	 0.200000 	 0.099501 
1 	 0.000000 	 0.300000 	 0.148319 
1 	 0.000000 	 0.400000 	 0.196027 
1 	 0.000000 	 0.500000 	 0.242269 
1 	 0.000000 	 0.600000 	 0.286703 
1 	 0.000000 	 0.700000 	 0.328996 
1 	 0.000000 	 0.800000 	 0.368842 
1 	 0.000000 	 0.900000 	 0.405949 
1 	 0.000000 	 1.000000 	 0.440050 
1 	 0.000000 	 1.100000 	 0.470901 
1 	 0.000000 	 1.200000 	 0.498286 
1 	 0.000000 	 1.300000 	 0.522016 
1 	 0.000000 	 1.400000 	 0.541948 
1 	 0.000000 	 1.500000 	 0.557937 
1 	 0.000000 	 1.600000 	 0.569897 
1 	 0.000000 	 1.700000 	 0.577767 
1 	 0.000000 	 1.800000 	 0.581521 
1 	 0.000000 	 1.900000 	 0.581163 
1 	 0.000000 	 2.000000 	 0.576736 
1 	 0.000000 	 2.100000 	 0.568311 
1 	 0.000000 	 2.200000 	 0.555962 
1 	 0.000000 	 2.300000 	 0.539871 
1 	 0.000000 	 2.400000 	 0.520182 
1 	 0.000000 	 2.500000 	 0.497089 
1 	 0.000000 	 2.600000 	 0.470810 
1 	 0.000000 	 2.700000 	 0.441588 
1 	 0.000000 	 2.799999 	 0.409710 
1 	 0.000000 	 2.899999 	 0.375429 
1 	 0.000000 	 2.999999 	 0.339061 
1 	 0.000000 	 3.099999 	 0.300925 
1 	 0.000000 	 3.199999 	 0.261349 
1 	 0.000000 	 3.299999 	 0.220672 
1 	 0.000000 	 3.399999 	 0.179226 
1 	 0.000000 	 3.499999 	 0.137377 
1 	 0.000000 	 3.599999 	 0.095465 
1 	 0.000000 	 3.699999 	 0.053832 
1 	 0.000000 	 3.799999 	 0.012822 
1 	 0.000000 	 3.899998 	 -0.027243 
1 	 0.000000 	 3.999998 	 -0.066042 
1 	 0.000000 	 4.099998 	 -0.103272 
1 	 0.000000 	 4.199998 	 -0.138645 
1 	 0.000000 	 4.299998 	 -0.171895 
1 	 0.000000 	 4.399998 	 -0.202773 
1 	 0.000000 	 4.499998 	 -0.231056 
1 	 0.000000 	 4.599998 	 -0.256547 
1 	 0.000000 	 4.699998 	 -0.279072 
1 	 0.000000 	 4.799998 	 -0.298487 
1 	 0.000000 	 4.899998 	 -0.314676 
1 	 0.000000 	 4.999998 	 -0.327581 
1 	 0.000000 	 5.099998 	 -0.337099 
1 	 0.000000 	 5.199997 	 -0.343226 
1 	 0.000000 	 5.299997 	 -0.345966 
1 	 0.000000 	 5.399997 	 -0.345352 
1 	 0.000000 	 5.499997 	 -0.341449 
1 	 0.000000 	 5.599997 	 -0.334349 
1 	 0.000000 	 5.699997 	 -0.324147 
1 	 0.000000 	 5.799997 	 -0.311026 
1 	 0.000000 	 5.899997 	 -0.295140 
1 	 0.000000 	 5.999997 	 -0.276680 
1 	 0.000000 	 6.099997 	 -0.255858 
1 	 0.000000 	 6.199996 	 -0.232908 
1 	 0.000000 	 6.299996 	 -0.208073 
1 	 0.000000 	 6.399996 	 -0.181640 
1 	 0.000000 	 6.499996 	 -0.153844 
1 	 0.000000 	 6.599996 	 -0.124984 
1 	 0.000000 	 6.699996 	 -0.095348 
1 	 0.000000 	 6.799996 	 -0.065220 
1 	 0.000000 	 6.899996 	 -0.034902 
1 	 0.000000 	 6.999996 	 -0.004683 
1 	 0.000000 	 7.099996 	 0.025153 
1 	 0.000000 	 7.199996 	 0.054329 
1 	 0.000000 	 7.299995 	 0.082573 
1 	 0.000000 	 7.399995 	 0.109630 
1 	 0.000000 	 7.499995 	 0.135255 
1 	 0.000000 	 7.599995 	 0.159219 
1 	 0.000000 	 7.699995 	 0.181320 
1 	 0.000000 	 7.799995 	 0.201371 
1 	 0.000000 	 7.899995 	 0.219175 
1 	 0.000000 	 7.999995 	 0.234633 
1 	 0.000000 	 8.099995 	 0.247602 
1 	 0.000000 	 8.199995 	 0.258000 
1 	 0.000000 	 8.299995 	 0.265738 
1 	 0.000000 	 8.399996 	 0.270773 
1 	 0.000000 	 8.499996 	 0.273107 
1 	 0.000000 	 8.599997 	 0.272742 
1 	 0.000000 	 8.699997 	 0.269715 
1 	 0.000000 	 8.799997 	 0.264081 
1 	 0.000000 	 8.899998 	 0.255904 
1 	 0.000000 	 8.999998 	 0.245323 
1 	 0.000000 	 9.099998 	 0.232447 
1 	 0.000000 	 9.199999 	 0.217425 
1 	 0.000000 	 9.299999 	 0.200419 
1 	 0.000000 	 9.400000 	 0.181639 
1 	 0.000000 	 9.500000 	 0.161256 
1 	 0.000000 	 9.600000 	 0.139513 
1 	 0.000000 	 9.700001 	 0.116641 
1 	 0.000000 	 9.800001 	 0.092811 
1 	 0.000000 	 9.900002 	 0.068378 
2 	 0.000000 	 0.000000 	 0.000000 
2 	 0.000000 	 0.100000 	 0.001249 
2 	 0.000000 	 0.200000 	 0.004983 
2 	 0.000000 	 0.300000 	 0.011166 
2 	 0.000000 	 0.400000 	 0.019735 
2 	 0.000000 	 0.500000 	 0.030604 
2 	 0.000000 	 0.600000 	 0.043665 
2 	 0.000000 	 0.700000 	 0.058787 
2 	 0.000000 	 0.800000 	 0.075818 
2 	 0.000000 	 0.900000 	 0.094586 
2 	 0.000000 	 1.000000 	 0.114903 
2 	 0.000000 	 1.100000 	 0.136564 
2 	 0.000000 	 1.200000 	 0.159349 
2 	 0.000000 	 1.300000 	 0.183026 
2 	 0.000000 	 1.400000 	 0.207354 
2 	 0.000000 	 1.500000 	 0.232085 
2 	 0.000000 	 1.600000 	 0.256962 
2 	 0.000000 	 1.700000 	 0.281739 
2 	 0.000000 	 1.800000 	 0.306144 
2 	 0.000000 	 1.900000 	 0.329927 
2 	 0.000000 	 2.000000 	 0.352836 
2 	 0.000000 	 2.100000 	 0.374627 
2 	 0.000000 	 2.200000 	 0.395064 
2 	 0.000000 	 2.300000 	 0.413923 
2 	 0.000000 	 2.400000 	 0.430994 
2 	 0.000000 	 2.500000 	 0.446058 
2 	 0.000000 	 2.600000 	 0.458972 
2 	 0.000000 	 2.700000 	 0.469559 
2 	 0.000000 	 2.799999 	 0.477682 
2 	 0.000000 	 2.899999 	 0.483221 
2 	 0.000000 	 2.999999 	 0.486081 
2 	 0.000000 	 3.099999 	 0.486192 
2 	 0.000000 	 3.199999 	 0.483504 
2 	 0.000000 	 3.299999 	 0.478033 
2 	 0.000000 	 3.399999 	 0.469725 
2 	 0.000000 	 3.499999 	 0.458633 
2 	 0.000000 	 3.599999 	 0.444812 
2 	 0.000000 	 3.699999 	 0.428340 
2 	 0.000000 	 3.799999 	 0.409320 
2 	 0.000000 	 3.899998 	 0.387854 
2 	 0.000000 	 3.999998 	 0.364127 
2 	 0.000000 	 4.099998 	 0.338290 
2 	 0.000000 	 4.199998 	 0.310531 
2 	 0.000000 	 4.299998 	 0.281053 
2 	 0.000000 	 4.399998 	 0.250077 
2 	 0.000000 	 4.499998 	 0.217850 
2 	 0.000000 	 4.599998 	 0.184595 
2 	 0.000000 	 4.699998 	 0.150576 
2 	 0.000000 	 4.799998 	 0.116054 
2 	 0.000000 	 4.899998 	 0.081297 
2 	 0.000000 	 4.999998 	 0.046566 
2 	 0.000000 	 5.099998 	 0.012140 
2 	 0.000000 	 5.199997 	 -0.021718 
2 	 0.000000 	 5.299997 	 -0.054749 
2 	 0.000000 	 5.399997 	 -0.086696 
2 	 0.000000 	 5.499997 	 -0.117317 
2 	 0.000000 	 5.599997 	 -0.146379 
2 	 0.000000 	 5.699997 	 -0.173660 
2 	 0.000000 	 5.799997 	 -0.198961 
2 	 0.000000 	 5.899997 	 -0.222092 
2 	 0.000000 	 5.999997 	 -0.242890 
2 	 0.000000 	 6.099997 	 -0.261180 
2 	 0.000000 	 6.199996 	 -0.276879 
2 	 0.000000 	 6.299996 	 -0.289867 
2 	 0.000000 	 6.399996 	 -0.300067 
2 	 0.000000 	 6.499996 	 -0.307424 
2 	 0.000000 	 6.599996 	 -0.311905 
2 	 0.000000 	 6.699996 	 -0.313510 
2 	 0.000000 	 6.799996 	 -0.312256 
2 	 0.000000 	 6.899996 	 -0.308220 
2 	 0.000000 	 6.999996 	 -0.301421 
2 	 0.000000 	 7.099996 	 -0.291971 
2 	 0.000000 	 7.199996 	 -0.279987 
2 	 0.000000 	 7.299995 	 -0.265605 
2 	 0.000000 	 7.399995 	 -0.248981 
2 	 0.000000 	 7.499995 	 -0.230274 
2 	 0.000000 	 7.599995 	 -0.209703 
2 	 0.000000 	 7.699995 	 -0.187465 
2 	 0.000000 	 7.799995 	 -0.163773 
2 	 0.000000 	 7.899995 	 -0.138870 
2 	 0.000000 	 7.999995 	 -0.112983 
2 	 0.000000 	 8.099995 	 -0.086379 
2 	 0.000000 	 8.199995 	 -0.059293 
2 	 0.000000 	 8.299995 	 -0.031975 
2 	 0.000000 	 8.399996 	 -0.004684 
2 	 0.000000 	 8.499996 	 0.022329 
2 	 0.000000 	 8.599997 	 0.048806 
2 	 0.000000 	 8.699997 	 0.074523 
2 	 0.000000 	 8.799997 	 0.099253 
2 	 0.000000 	 8.899998 	 0.122758 
2 	 0.000000 	 8.999998 	 0.144839 
2 	 0.000000 	 9.099998 	 0.165333 
2 	 0.000000 	 9.199999 	 0.184010 
2 	 0.000000 	 9.299999 	 0.200756 
2 	 0.000000 	 9.400000 	 0.215431 
2 	 0.000000 	 9.500000 	 0.227894 
2 	 0.000000 	 9.600000 	 0.238039 
2 	 0.000000 	 9.700001 	 0.245871 
2 	 0.000000 	 9.800001 	 0.251236 
2 	 0.000000 	 9.900002 	 0.254143 
